Epoch,First Derivative Mean Motion,Inclination (degrees),Right Ascension of the Ascending Node (degrees),Argument of Perigee (degrees),Mean Anomaly (degrees),Eccentricity,Mean Motion (revolutions per day),Revolution Number at Epoch
2023-11-06,0.00029005000000000003,51.64345,343.7325875,82.978525,133.4285125,0.000103525,15.50198474,42385.5
2023-11-07,0.00019453571428571428,51.6432,338.7242571428572,77.90627142857143,166.76764285714285,9.958571428571428e-05,15.502440307142857,42401.142857142855
2023-11-08,0.00018604125,51.642849999999996,333.5111,87.68582500000001,173.234125,0.0001079875,15.5028334425,42417.375
2023-11-09,0.00024299666666666666,51.64335,329.01661666666666,84.97673333333334,124.0659,0.00011808333333333333,15.503173118333335,42431.5
2023-11-10,0.00047906571428571427,51.64031428571428,323.67227142857143,279.1154571428571,164.1783,0.00020607142857142856,15.494166072857142,42448.142857142855
2023-11-11,7.277333333333334e-05,51.641222222222225,318.6457111111111,286.30097777777775,136.77276666666666,0.00010614444444444444,15.492217677777777,42464.0
2023-11-12,0.000181216,51.641999999999996,314.13858,294.42042000000004,178.27249999999998,0.00010302,15.492598454,42478.2
2023-11-13,0.0002771277777777778,51.642088888888885,309.0241,287.3335333333333,144.99417777777776,0.00010324444444444445,15.492884523333332,42494.11111111111
2023-11-14,0.00013574,51.64244285714285,303.91472857142855,294.1244857142857,156.37808571428573,0.00010727142857142857,15.493166815714286,42510.0
2023-11-15,0.00016912625,51.642775,298.864975,302.470325,139.56135,0.00010698749999999999,15.493466525,42526.0
2023-11-16,0.00012519428571428572,51.64264285714285,293.7503714285714,300.5538428571429,142.76544285714286,9.014285714285713e-05,15.49368322142857,42542.0
2023-11-17,0.000127096,51.642920000000004,289.6239,303.90792,162.77277999999998,8.404e-05,15.49390841,42555.0
2023-11-18,0.00011835333333333333,51.64255,284.1723,312.9171,124.291,9.268333333333334e-05,15.494161593333333,42571.833333333336
