,Satellite Name,Epoch,First Derivative Mean Motion,Second Derivative Mean Motion,BSTAR Drag Term,Element Set Number,Inclination (degrees),Right Ascension of the Ascending Node (degrees),Eccentricity,Argument of Perigee (degrees),Mean Anomaly (degrees),Mean Motion (revolutions per day),Revolution Number at Epoch,Epoch Date,Epoch Time
769,40055U 14034C,2022-07-08 03:48:14.393952,4.55e-06,0.0,0.0,999,98.3583,346.7842,0.0012859,294.3072,65.6792,14.75458622,43180,2022-07-08,03:48:14.393952
770,40055U 14034C,2022-07-08 08:41:12.331392,4.55e-06,0.0,0.0,999,98.3583,346.9943,0.0012856,293.6144,66.3714,14.75458825,43183,2022-07-08,08:41:12.331392
771,40055U 14034C,2022-07-08 10:18:51.645024,4.54e-06,0.0,0.0,999,98.3583,347.0644,0.0012854,293.3791,66.6065,14.75458885,43184,2022-07-08,10:18:51.645024
772,40055U 14034C,2022-07-08 10:18:51.645024,4.54e-06,0.0,0.0,999,98.3583,347.0644,0.0012854,293.3791,66.6065,14.75458885,43181,2022-07-08,10:18:51.645024
773,40055U 14034C,2022-07-08 16:49:28.875360,4.66e-06,0.0,0.0,999,98.3583,347.3446,0.0012845,292.4201,67.5646,14.75459254,43188,2022-07-08,16:49:28.875360
774,40055U 14034C,2022-07-08 16:49:28.875360,4.66e-06,0.0,0.0,999,98.3583,347.3446,0.0012845,292.4201,67.5646,14.75459254,43185,2022-07-08,16:49:28.875360
775,40055U 14034C,2022-07-09 04:13:04.040544,4.77e-06,0.0,0.0,999,98.3583,347.8349,0.0012834,290.734,69.2492,14.75459767,43195,2022-07-09,04:13:04.040544
776,40055U 14034C,2022-07-09 10:43:41.270016,4.81e-06,0.0,0.0,999,98.3583,348.1151,0.0012835,289.7864,70.196,14.75460084,43199,2022-07-09,10:43:41.270016
777,40055U 14034C,2022-07-09 10:43:41.270016,4.81e-06,0.0,0.0,999,98.3583,348.1151,0.0012835,289.7864,70.196,14.75460084,43196,2022-07-09,10:43:41.270016
778,40055U 14034C,2022-07-10 04:37:53.618016,5.37e-06,0.0,0.0,999,98.3584,348.8856,0.0012825,287.1645,72.8159,14.75461202,43210,2022-07-10,04:37:53.618016
779,40055U 14034C,2022-07-10 09:30:51.527808,5.33e-06,0.0,0.0,999,98.3584,349.0957,0.0012821,286.4609,73.5189,14.75461427,43210,2022-07-10,09:30:51.527808
780,40055U 14034C,2022-07-10 20:54:26.620416,5.65e-06,0.0,0.0,999,98.3585,349.5861,0.0012813,284.7918,75.1871,14.75462227,43217,2022-07-10,20:54:26.620416
781,40055U 14034C,2022-07-11 00:09:45.219168,5.62e-06,0.0,0.0,999,98.3585,349.7262,0.001281,284.3162,75.6623,14.75462375,43222,2022-07-11,00:09:45.219168
782,40055U 14034C,2022-07-11 09:55:41.018016,5.85e-06,0.0,0.0,999,98.3585,350.1465,0.0012806,282.905,77.0727,14.75462951,43228,2022-07-11,09:55:41.018016
783,40055U 14034C,2022-07-11 09:55:41.018016,5.85e-06,0.0,0.0,999,98.3585,350.1465,0.0012806,282.905,77.0727,14.75462951,43225,2022-07-11,09:55:41.018016
784,40055U 14034C,2022-07-11 16:26:18.197376,5.89e-06,0.0,0.0,999,98.3585,350.4267,0.0012798,281.9386,78.0387,14.75463333,43232,2022-07-11,16:26:18.197376
785,40055U 14034C,2022-07-11 21:19:16.071744,6.19e-06,0.0,0.0,999,98.3586,350.6369,0.0012796,281.2244,78.7525,14.75463806,43232,2022-07-11,21:19:16.071744
786,40055U 14034C,2022-07-11 22:56:55.365504,6.21e-06,0.0,0.0,999,98.3586,350.7069,0.0012794,280.9903,78.9865,14.75463903,43236,2022-07-11,22:56:55.365504
787,40055U 14034C,2022-07-12 10:20:30.395904,7.02e-06,0.0,0.0,999,98.3586,351.1973,0.0012795,279.3451,80.631,14.75465002,43243,2022-07-12,10:20:30.395904
788,40055U 14034C,2022-07-12 10:20:30.395904,7.02e-06,0.0,0.0,999,98.3586,351.1973,0.0012795,279.3451,80.631,14.75465002,43240,2022-07-12,10:20:30.395904
789,40055U 14034C,2022-07-12 16:51:07.552800,7.28e-06,0.0,0.0,999,98.3587,351.4775,0.0012788,278.3986,81.5773,14.75465508,43244,2022-07-12,16:51:07.552800
790,40055U 14034C,2022-07-13 04:14:42.565920,7.19e-06,0.0,0.0,999,98.3587,351.9678,0.0012794,276.732,83.2432,14.75466106,43254,2022-07-13,04:14:42.565920
791,40055U 14034C,2022-07-13 09:07:40.422144,7.17e-06,0.0,0.0,999,98.3587,352.178,0.0012795,276.0255,83.9495,14.75466397,43257,2022-07-13,09:07:40.422144
792,40055U 14034C,2022-07-13 09:07:40.422144,7.17e-06,0.0,0.0,999,98.3587,352.178,0.0012795,276.0255,83.9495,14.75466397,43254,2022-07-13,09:07:40.422144
793,40055U 14034C,2022-07-13 17:15:56.852928,7.03e-06,0.0,0.0,999,98.3588,352.5283,0.0012788,274.8503,85.1244,14.75466773,43262,2022-07-13,17:15:56.852928
794,40055U 14034C,2022-07-13 20:31:15.416256,7.21e-06,0.0,0.0,999,98.3588,352.6684,0.0012787,274.3752,85.5994,14.75467087,43261,2022-07-13,20:31:15.416256
795,40055U 14034C,2022-07-14 04:39:31.840992,6.64e-06,0.0,0.0,999,98.3588,353.0186,0.0012787,273.1832,86.7912,14.75467202,43269,2022-07-14,04:39:31.840992
796,40055U 14034C,2022-07-14 09:32:29.681664,6.6e-06,0.0,0.0,999,98.3588,353.2288,0.001279,272.4701,87.5043,14.75467498,43272,2022-07-14,09:32:29.681664
797,40055U 14034C,2022-07-14 09:32:29.681664,6.6e-06,0.0,0.0,999,98.3588,353.2288,0.001279,272.4701,87.5043,14.75467498,43269,2022-07-14,09:32:29.681664
798,40055U 14034C,2022-07-14 16:03:06.798816,6.53e-06,0.0,0.0,999,98.3589,353.509,0.0012786,271.5127,88.4616,14.7546786,43276,2022-07-14,16:03:06.798816
799,40055U 14034C,2022-07-15 00:11:23.177760,6.58e-06,0.0,0.0,999,98.359,353.8593,0.0012791,270.3206,89.6537,14.75468431,43281,2022-07-15,00:11:23.177760
800,40055U 14034C,2022-07-15 09:57:18.828000,6.76e-06,0.0,0.0,999,98.359,354.2796,0.0012794,268.9048,91.0695,14.75469135,43287,2022-07-15,09:57:18.828000
801,40055U 14034C,2022-07-15 09:57:18.828000,6.76e-06,0.0,0.0,999,98.359,354.2796,0.0012794,268.9048,91.0695,14.75469135,43284,2022-07-15,09:57:18.828000
802,40055U 14034C,2022-07-15 16:27:55.923552,6.63e-06,0.0,0.0,999,98.3591,354.5598,0.0012791,267.9441,92.0302,14.75469461,43291,2022-07-15,16:27:55.923552
803,40055U 14034C,2022-07-15 21:20:53.731392,6.82e-06,0.0,0.0,999,98.3591,354.7699,0.0012791,267.2299,92.7445,14.75469915,43291,2022-07-15,21:20:53.731392
804,40055U 14034C,2022-07-16 03:51:30.810528,7.2e-06,0.0,0.0,999,98.3591,355.0502,0.0012794,266.2881,93.6864,14.75470504,43298,2022-07-16,03:51:30.810528
805,40055U 14034C,2022-07-16 10:22:07.883616,7.19e-06,0.0,0.0,999,98.3592,355.3304,0.0012798,265.3448,94.6298,14.75470936,43302,2022-07-16,10:22:07.883616
806,40055U 14034C,2022-07-16 10:22:07.883616,7.19e-06,0.0,0.0,999,98.3592,355.3304,0.0012798,265.3448,94.6298,14.75470936,43299,2022-07-16,10:22:07.883616
808,40055U 14034C,2022-07-16 16:52:44.949792,7.2e-06,0.0,0.0,999,98.3593,355.6106,0.0012795,264.4115,95.5634,14.75471361,43303,2022-07-16,16:52:44.949792
807,40055U 14034C,2022-07-16 16:52:44.949792,7.2e-06,0.0,0.0,999,98.3593,355.6106,0.0012795,264.4115,95.5634,14.75471361,43306,2022-07-16,16:52:44.949792
